Eschweilera sagotiana,0.9
Intsia bijuga,0.65
Intsia palembanica,0.65
Beilschmiedia mannii,0.62
Loxopterygium sagotii,0.62
Mitragyna stipulosa,0.53
Lophira alata,0.94
Pterygota bequaertii,0.53
Pterygota macrocarpa,0.54
Vitex cofassus,0.67
Lophira alata,0.94
Lophira alata,0.94
Beilschmiedia mannii,0.62
Morus alba,0.6
Grevillea robusta,0.54
Platanus hybrida,0.59
Platanus occidentalis,0.49
Tetragastris altissima,0.74
Qualea paraensis,0.58
Cedrela toona,0.47
Dipterocarpus basilanicus,0.54
Dipterocarpus grandiflorus,0.68
Dipterocarpus warburgii,0.53
Shorea negrosensis,0.59
Pygeum turnerianum,0.44
Dipterocarpus basilanicus,0.54
Dipterocarpus grandiflorus,0.68
Dipterocarpus warburgii,0.53
Pterocarpus marsupium,0.71
Pterocarpus vernalis,0.63
Vochysia lehmanni,0.52
Vochysia tomentosa,0.52
Grewia elastica,0.63
Koordersiodendron pinnatum,0.71
Artocarpus hirsuta,0.52
Dracontomelon edule,0.44
Melia azedarach,0.51
Planchonia papuana,0.61
Planchonia papuana,0.61
Duabanga sonneratioides,0.37
Duabanga sonneratioides,0.37
Shorea leptoclados,0.38
Shorea smithiana,0.43
Terminalia superba,0.4
Podocarpus guatemalensis,0.54
Podocarpus neriifolia,0.48
Aningeria altissima,0.42
Aningeria dombeyi,0.39
Aningeria robusta,0.42
Aningeria altissima,0.42
Aningeria dombeyi,0.39
Aningeria robusta,0.42
Pometia pinnata,0.6
Pometia pinnata,0.6
Pinus insularis,0.5
Pinus insularis,0.5
Pometia pinnata,0.6
Gonystylus macrophyllum,0.54
Gonystylus macrophyllum,0.54
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Triplochiton scleroxylon,0.32
Abies amabilis,0.43
Abies grandis,0.37
Larix laricina,0.53
Larix occidentalis,0.52
Cordia alliodora,0.51
Guibourtia coleosperma,0.66
Swietenia macrophylla,0.47
Swietenia macrophylla,0.47
Larix decidua,0.48
Tetramerista glabra,0.73
Lagerstroemia piriformis,0.67
Lagerstroemia piriformis,0.67
Peltogyne porphyrocardia,0.69
Peltogyne venosa,0.69
Xanthophyllum excelsum,0.67
Gonystylus macrophyllum,0.54
Nyssa sylvatica,0.5
Tarrietia sylvatica,0.82
Shorea negrosensis,0.59
Shorea negrosensis,0.59
Shorea negrosensis,0.59
Shorea negrosensis,0.59
Shorea negrosensis,0.59
Shorea negrosensis,0.59
Shorea contorta,0.37
Shorea leprosula,0.5
Shorea negrosensis,0.59
Pometia pinnata,0.6
Schima wallichii,0.62
Cordia alliodora,0.51
Cordia alliodora,0.51
Phoebe elongata,0.62
Cordia alliodora,0.51
Phoebe elongata,0.62
Cordia alliodora,0.51
Cordia alliodora,0.51
Cordia alliodora,0.51
Cordia alliodora,0.51
Cordia alliodora,0.51
Cordia alliodora,0.51
Quercu laurifolia,0.63
Magnolia sororum,0.52
Magnolia yoroconte,0.52
Terminalia ivorensis,0.54
Phoebe elongata,0.62
Phoebe elongata,0.62
Podocarpus guatemalensis,0.54
Cordia alliodora,0.51
Pometia pinnata,0.6
Chamaecyparis lawsoniana,0.43
Chamaecyparis lawsoniana,0.43
Chamaecyparis lawsoniana,0.43
Hymenaea courbaril,0.83
Hymenaea courbaril,0.83
Cupressus torulosa,0.47
Vitex cofassus,0.67
Vitex parviflora,0.68
Terminalia amazonia,0.76
Calophyllum inophyllum,0.55
Calophyllum tomentosum,0.59
Hymenaea courbaril,0.83
Brosimum rubescens,0.63
Intsia bijuga,0.65
Morus mesozygia,0.71
Aleurites moluccana,0.14
Melia azedarach,0.51
Eucalyptus citriodora,0.65
Eucalyptus citriodora,0.65
Melia azedarach,0.51
Mesua ferrea,0.92
Heritiera javanica,0.65
Cupressus torulosa,0.47
Heritiera javanica,0.65
Erisma uncinatum,0.51
Pometia pinnata,0.6
Cupressus torulosa,0.47
Mammea africana,0.69
Aleurites moluccana,0.14
Hieronyma alchorneoides,0.58
Terminalia ivorensis,0.54
Alangium meyeri,0.56
Lovoa trichiliodes,0.46
Morus mesozygia,0.71
Cordia alliodora,0.51
Terminalia superba,0.4
Shorea contorta,0.37
Shorea leprosula,0.5
Shorea leptoclados,0.38
Shorea smithiana,0.43
Shorea contorta,0.37
Shorea leprosula,0.5
Shorea leptoclados,0.38
Shorea smithiana,0.43
Shorea contorta,0.37
Shorea leprosula,0.5
Shorea leptoclados,0.38
Shorea smithiana,0.43
Virola koschnyi,0.51
Virola surinamensis,0.51
Acacia melanoxylon,0.54
Tabebuia serratifolia,0.99
Guaiacum officinale,1.13
Guaiacum spp.,1.26
Lophira alata,0.94
Pterocarpus indicus,0.57
Lophira alata,0.94
Piptadeniastrum africanum,0.63
Melia azedarach,0.51
Melia azedarach,0.51
Melia azedarach,0.51
Gossypiospermum praecox,0.77
Terminalia superba,0.4
Terminalia superba,0.4
Terminalia superba,0.4
Terminalia superba,0.4
Tilia americana,0.37
Gossypiospermum praecox,0.77
Tilia americana,0.37
Lagerstroemia piriformis,0.67
Tilia americana,0.37
Tilia vulgaris,0.51
Heritiera javanica,0.65
Melanorrhoea spp.,0.75
Afzelia bipindensis,0.62
Afzelia pachyloba,0.62
Duabanga sonneratioides,0.37
Tilia americana,0.37
Cedrela toona,0.47
Liquidambar styraciflua,0.52
Liquidambar styraciflua,0.52
Musanga cecropioides,0.23
Quercus virginiana,0.84
Pinus taeda,0.51
Robinia pseudoacacia,0.69
Hymenaea courbaril,0.83
Byrsonima coriacea,0.68
Hymenaea courbaril,0.83
Hymenaea courbaril,0.83
Gleditsia triacanthos,0.62
Hymenaea courbaril,0.83
Robinia pseudoacacia,0.69
Byrsonima coriacea,0.68
Hymenaea courbaril,0.83
Byrsonima coriacea,0.68
Byrsonima coriacea,0.68
Hymenaea courbaril,0.83
Byrsonima coriacea,0.68
Astronium graveolens,0.89
Astronium graveolens,0.8
Pinus contorta,0.41
Pinus ponderosa,0.4
Chlorophora excelsa,0.7
Musanga cecropioides,0.23
Hymenaea courbaril,0.83
Hymenaea courbaril,0.83
Chlorophora excelsa,0.7
Hymenaea courbaril,0.83
Duabanga sonneratioides,0.37
Hymenaea courbaril,0.83
Hymenaea courbaril,0.83
Oxystigma oxyphyllum,0.53
Triplochiton scleroxylon,0.32
Platanus hybrida,0.59
Pinus palustris,0.59
Pinus palustris,0.59
Pinus taeda,0.51
Pinus palustris,0.59
Pinus palustris,0.59
Cordia alliodora,0.51
Excoecaria agallocha,0.42
Pometia pinnata,0.6
Byrsonima coriacea,0.68
Mitragyna ciliata,0.52
Mitragyna stipulosa,0.53
Taxodium distichum,0.46
Taxodium distichum,0.46
Dracontomelon edule,0.44
Cordia alliodora,0.51
Aniba duckei,0.56
Cordia alliodora,0.51
Cordia alliodora,0.51
Amburana cearensis,0.58
Aniba duckei,0.56
Abies amabilis,0.43
Lovoa trichiliodes,0.46
Lovoa trichiliodes,0.46
Abies grandis,0.37
Abies grandis,0.37
Abies concolor,0.39
Tabebuia serratifolia,0.99
Afzelia quanzensis,0.62
Cedrela toona,0.47
Hopea iriana,0.8
Hopea odorata,0.63
Lagerstroemia piriformis,0.67
Aleurites moluccana,0.14
Heritiera javanica,0.65
Heritiera javanica,0.65
Heritiera ornithocephala,0.7
Heritiera javanica,0.65
Heritiera javanica,0.65
Intsia bijuga,0.65
Intsia palembanica,0.65
Intsia bijuga,0.65
Intsia palembanica,0.65
Intsia palembanica,0.65
Intsia bijuga,0.65
Lagerstroemia piriformis,0.67
Shorea assamica,0.51
Shorea cochinchinensis,0.5
Shorea hypochra,0.58
Shorea assamica,0.51
Shorea cochinchinensis,0.5
Shorea hypochra,0.58
Heritiera javanica,0.65
Heritiera javanica,0.65
Turraeanthus africanus,0.51
Chlorophora excelsa,0.7
Chlorophora regia,0.59
Pinus insularis,0.5
Artocarpus hirsuta,0.52
Pometia pinnata,0.6
Artocarpus hirsuta,0.52
Casuarina equisetifolia,0.87
Platymiscium pinnatum,0.87
Platymiscium pinnatum,0.87
Platymiscium pinnatum,0.87
Platymiscium pinnatum,0.87
Platymiscium pinnatum,0.87
Platymiscium pinnatum,0.87
Platymiscium pinnatum,0.87
Manilkara bidentata,0.95
Diospyros celebica,0.9
Mangifera altissima,0.52
Guibourtia coleosperma,0.66
Machilus odoratissima,0.59
Dalbergia baronii,0.47
Cedrela toona,0.47
Pometia pinnata,0.6
Pometia pinnata,0.6
Koompassia malaccensis,0.76
Aleurites moluccana,0.14
Swietenia macrophylla,0.47
Tabebuia serratifolia,0.99
Sickingia salvadorense,0.65
Swietenia macrophylla,0.47
Swietenia mahagoni,0.57
Bassia latifolia,0.82
Pometia pinnata,0.6
Arbutus menziesii,0.64
Arbutus menziesii,0.64
Arbutus menziesii,0.64
Artocarpus hirsuta,0.52
Artocarpus hirsuta,0.52
Cedrela toona,0.47
Shorea negrosensis,0.59
Lagerstroemia piriformis,0.67
Koordersiodendron pinnatum,0.71
Shorea negrosensis,0.59
Duabanga sonneratioides,0.37
Lagerstroemia piriformis,0.67
Xanthophyllum excelsum,0.67
Testulea gabonensis,0.76
Magnolia grandiflora,0.5
Magnolia sororum,0.52
Magnolia virginiana,0.52
Magnolia yoroconte,0.52
Rapanea melanophleos,0.74
Hieronyma alchorneoides,0.58
Shorea negrosensis,0.59
Sandoricum vidalii,0.65
Aglaia gigantea,0.54
Pometia pinnata,0.6
Lagerstroemia piriformis,0.67
Koordersiodendron pinnatum,0.71
Cedrela toona,0.47
Swietenia mahagoni,0.57
Cedrela toona,0.47
Macaranga aleuritoides F. v. Mueller,0.38
Macaranga hosei,0.34
Macaranga hypoleuca,0.36
Cedrela toona,0.47
Cedrela toona,0.47
Artocarpus hirsuta,0.52
Artocarpus hirsuta,0.52
Cedrela toona,0.47
Sickingia salvadorense,0.65
Swietenia mahagoni,0.57
Chloroxylon swietenia,0.88
Irvingia gabonensis,0.76
Khaya nyassica,0.44
Sickingia salvadorense,0.65
Swietenia macrophylla,0.47
Swietenia mahagoni,0.57
Afzelia quanzensis,0.62
Gymnocladus dioicus,0.4
Swietenia mahagoni,0.57
Swietenia macrophylla,0.47
Swietenia mahagoni,0.57
Swietenia mahagoni,0.57
Swietenia macrophylla,0.47
Swietenia mahagoni,0.57
Swietenia macrophylla,0.47
Couratari pulchra,0.53
Couratari pulchra,0.53
Mora excelsa,0.89
Bassia latifolia,0.82
Bassia latifolia,0.82
Bassia latifolia,0.82
Artocarpus hirsuta,0.52
Pterocarpus macrocarpus,0.79
Hopea iriana,0.8
Hopea odorata,0.63
Pterocarpus macrocarpus,0.79
Mesua ferrea,0.92
Artocarpus hirsuta,0.52
Pterocarpus macrocarpus,0.79
Mitragyna parvifolia,0.59
Mesua ferrea,0.92
Syzygium buettnerianum,0.73
Tabebuia serratifolia,0.99
Tieghemella heckelii,0.6
Intsia bijuga,0.65
Intsia palembanica,0.65
Intsia bijuga,0.65
Minquartia guianensis,0.83
Tabebuia serratifolia,0.99
Aglaia gigantea,0.54
Mimusops heckelii,0.55
Tieghemella heckelii,0.6
Tieghemella heckelii,0.6
Tieghemella heckelii,0.6
Pometia pinnata,0.6
Pometia pinnata,0.6
Podocarpus guatemalensis,0.54
Podocarpus neriifolia,0.48
Tristania decorticata,1.03
Sandoricum vidalii,0.65
Myristica sp.,0.54
Syzygium buettnerianum,0.73
Shorea negrosensis,0.59
Anisoptera curtisii,0.52
Xanthophyllum excelsum,0.67
Pometia pinnata,0.6
Lophira alata,0.94
Anisoptera curtisii,0.52
Sterculia ceramica,0.29
Alangium meyeri,0.56
Dillenia luzoniensis,0.65
Peltogyne porphyrocardia,0.69
Peltogyne venosa,0.69
Mitragyna ciliata,0.52
Anisoptera curtisii,0.52
Syzygium buettnerianum,0.73
Anisoptera curtisii,0.52
Mangifera altissima,0.52
Sandoricum vidalii,0.65
Aglaia gigantea,0.54
Sandoricum vidalii,0.65
Pometia pinnata,0.6
Aglaia gigantea,0.54
Shorea negrosensis,0.59
Dipteryx odorata,0.82
Cedrela toona,0.47
Aglaia gigantea,0.54
Diplodiscus paniculatus,0.62
Diospyros ebenum,0.94
Mesua ferrea,0.92
Melia azedarach,0.51
Diplodiscus paniculatus,0.62
Anisoptera curtisii,0.52
Mitragyna stipulosa,0.53
Mitragyna stipulosa,0.53
Pometia pinnata,0.6
Pometia tomentosa,0.59
Pometia pinnata,0.6
Mitragyna ciliata,0.52
Mitragyna stipulosa,0.53
Mammea americana,0.74
Chlorophora excelsa,0.7
Mammea americana,0.74
Pouteria pomifera,0.84
Quercus alba,0.68
Quercus bicolor,0.72
Quercus coccinea,0.67
Quercus macrocarpa,0.64
Quercus michauxii,0.67
Quercus palustris,0.63
Quercus petraea,0.65
Quercus stellata,0.67
Quercus velutina,0.61
Quercus virginiana,0.84
Mammea americana,0.74
Mammea americana,0.74
Mammea americana,0.74
Pouteria izabalensis,0.64
Pouteria pomifera,0.84
Mammea americana,0.74
Mammea africana,0.69
Mammea americana,0.74
Pouteria izabalensis,0.64
Spathodea campanulata,0.25
Catostemma fragrans,0.66
Xanthophyllum excelsum,0.67
Anisoptera curtisii,0.52
Diplodiscus paniculatus,0.62
Eschweilera sagotiana,0.9
Grewia elastica,0.63
Hieronyma alchorneoides,0.58
Virola surinamensis,0.51
Qualea albiflora,0.54
Qualea paraensis,0.58
Qualea albiflora,0.54
Qualea paraensis,0.58
Qualea paraensis,0.58
Qualea paraensis,0.58
Qualea paraensis,0.58
Chlorophora excelsa,0.7
Chlorophora regia,0.59
Bassia latifolia,0.82
Diplodiscus paniculatus,0.62
Koompassia excelsa,0.75
Mangifera altissima,0.52
Hopea iriana,0.8
Hopea odorata,0.63
Shorea negrosensis,0.59
Koompassia excelsa,0.75
Pometia pinnata,0.6
Terminalia arjuna,0.71
Tabebuia serratifolia,0.99
Mangifera altissima,0.52
Schima wallichii,0.62
Irvingia gabonensis,0.76
Vochysia guianensis,0.52
Pterocarpus angolensis,0.59
Podocarpus guatemalensis,0.54
Podocarpus neriifolia,0.48
Acer negundo,0.45
Podocarpus guatemalensis,0.54
Podocarpus neriifolia,0.48
Cordia collococea,0.5
Symphonia globulifera,
2,
Vochysia guianensis,0.52
Tabebuia serratifolia,0.99
Erisma uncinatum,0.51
Erisma uncinatum,0.51
Pometia pinnata,0.6
Anisoptera costata,0.52
Mansonia altissima,0.55
Byrsonima coriacea,0.68
Byrsonima coriacea,0.68
Minquartia guianensis,0.83
Minquartia guianensis,0.83
Gossypiospermum praecox,0.77
Gossypiospermum praecox,0.77
Diplodiscus paniculatus,0.62
Manilkara bidentata,0.95
Acer macrophyllum,0.48
Acer negundo,0.45
Acer nigrum,0.57
Acer pseudoplatanus,0.57
Acer rubrum,0.54
Acer saccharum,0.63
Afzelia quanzensis,0.62
Cordia collococea,0.5
Aglaia gigantea,0.54
Swietenia macrophylla,0.47
Gossypiospermum praecox,0.77
Peltogyne porphyrocardia,0.69
Alangium meyeri,0.56
Hieronyma alchorneoides,0.58
Hieronyma alchorneoides,0.58
Peltogyne venosa,0.69
Iryanthera spp.,0.58
Diplodiscus paniculatus,0.62
Oxystigma oxyphyllum,0.53
Anacardium excelsum,0.33
Anacardium excelsum,0.33
Koordersiodendron pinnatum,0.71
Intsia palembanica,0.65
Diospyros ebenaster,0.61
Diospyros inclusa,0.7
Diospyros melanoxylon,0.67
Diospyros mindanaensis,0.78
Diospyros pyrrhocarpa,0.69
Marmaroxylon racemosum,1.07
Diplodiscus paniculatus,0.62
Hymenaea courbaril,0.83
Gossypiospermum praecox,0.77
Diplodiscus paniculatus,0.62
Hieronyma alchorneoides,0.58
Hieronyma alchorneoides,0.58
Casuarina equisetifolia,0.87
Byrsonima coriacea,0.68
Picea glauca,0.36
Anisoptera costata,0.52
Diplodiscus paniculatus,0.62
Intsia bijuga,0.65
Dysoxylum euphlebium,0.63
Aesculus hippocastanum,0.39
Pinus serotina,0.56
Tetragastris altissima,0.74
Platymiscium pinnatum,0.87
Hymenaea courbaril,0.83
Anisoptera curtisii,0.52
Anisoptera curtisii,0.52
Anisoptera costata,0.52
Nyssa sylvatica,0.5
Tarrietia sylvatica,0.82
Hieronyma alchorneoides,0.58
Hyeronyma laxiflora,0.58
Chloroxylon swietenia,0.88
Astronium graveolens,0.89
Astronium graveolens,0.8
Tabebuia serratifolia,0.99
Decussocarpus vitiensis,0.34
Manilkara bidentata,0.95
Manilkara bidentata,0.95
Rapanea melanophleos,0.74
Eschweilera sagotiana,0.9
Podocarpus guatemalensis,0.54
Podocarpus neriifolia,0.48
Pouteria pomifera,0.84
Bassia latifolia,0.82
Pometia pinnata,0.6
Terminalia amazonia,0.76
Byrsonima coriacea,0.68
Pterocarpus angolensis,0.59
Morus alba,0.6
Hopea odorata,0.63
Anisoptera curtisii,0.52
Shorea contorta,0.37
Shorea leprosula,0.5
Shorea leptoclados,0.38
Shorea negrosensis,0.59
Shorea smithiana,0.43
Vochysia ferruginea,0.52
Vochysia guianensis,0.52
Vochysia lehmanni,0.52
Vochysia tomentosa,0.52
Diplodiscus paniculatus,0.62
Mitragyna ciliata,0.52
Prunus avium,0.58
Oxystigma oxyphyllum,0.53
Tieghemella heckelii,0.6
Oxystigma oxyphyllum,0.53
Triplochiton scleroxylon,0.32
Chlorophora excelsa,0.7
Khaya nyassica,0.44
Afzelia quanzensis,0.62
Khaya nyassica,0.44
Afzelia bipindensis,0.62
Afzelia pachyloba,0.62
Chlorophora excelsa,0.7
Afzelia quanzensis,0.62
Afzelia quanzensis,0.62
Khaya nyassica,0.44
Khaya nyassica,0.44
Pterocarpus soyauxii,0.64
Irvingia gabonensis,0.76
Pterocarpus soyauxii,0.64
Piptadeniastrum africanum,0.63
Piptadeniastrum africanum,0.63
Piptadeniastrum africanum,0.63
Afzelia quanzensis,0.62
Afzelia quanzensis,0.62
Pterocarpus soyauxii,0.64
Rhamnus zeyheri,0.86
Pterocarpus soyauxii,0.64
Pterocarpus soyauxii,0.64
Pterocarpus angolensis,0.59
Pterocarpus soyauxii,0.64
Pterocarpus soyauxii,0.64
Mitragyna stipulosa,0.53
Staudtia stipitata,0.79
Staudtia stipitata,0.79
Mitragyna stipulosa,0.53
Mammea africana,0.69
Terminalia ivorensis,0.54
Millettia laurentii,0.81
Aningeria altissima,0.42
Aningeria dombeyi,0.39
Aningeria robusta,0.42
Staudtia stipitata,0.79
Staudtia stipitata,0.79
Mitragyna ciliata,0.52
Mitragyna stipulosa,0.53
Mammea africana,0.69
Guibourtia coleosperma,0.66
Guibourtia coleosperma,0.66
Heritiera javanica,0.65
Pinus caribaea,0.7
Irvingia gabonensis,0.76
Brachystegia laurentii,0.57
Schima wallichii,0.62
Pometia pinnata,0.6
Bombax brevicuspe,0.35
Bombax chevalieri,0.51
Guibourtia coleosperma,0.66
Artocarpus hirsuta,0.52
Morus mesozygia,0.71
Shorea assamica,0.51
Shorea cochinchinensis,0.5
Shorea hypochra,0.58
Gonystylus forbesii,0.61
Gonystylus macrophyllum,0.54
Homalium dolicophyllum,0.63
Berlinia acuminata,0.64
Afzelia bipindensis,0.62
Afzelia pachyloba,0.62
Intsia bijuga,0.65
Campnosperma brevipetiolata,0.33
Mangifera altissima,0.52
Shorea guiso,0.75
Shorea plagata,0.75
Pinus sylvestris,0.45
Staudtia stipitata,0.79
Staudtia stipitata,0.79
Melia azedarach,0.51
Pometia pinnata,0.6
Brachystegia laurentii,0.57
Melia azedarach,0.51
Staudtia stipitata,0.79
Koompassia excelsa,0.75
Koompassia malaccensis,0.76
Koompassia malaccensis,0.76
Koompassia malaccensis,0.76
Koompassia excelsa,0.75
Koompassia malaccensis,0.76
Koompassia malaccensis,0.76
Koompassia malaccensis,0.76
Koompassia malaccensis,0.76
Agathis borneensis,0.41
Agathis philippinensis,0.33
Heritiera javanica,0.65
Heritiera ornithocephala,0.7
Koompassia malaccensis,0.76
Staudtia stipitata,0.79
Lophira alata,0.94
Anisoptera curtisii,0.52
Abies grandis,0.37
Picea sitchensis,0.4
Intsia bijuga,0.65
Melia azedarach,0.51
Anisoptera curtisii,0.52
Shorea contorta,0.37
Shorea leprosula,0.5
Shorea leptoclados,0.38
Shorea smithiana,0.43
Anisoptera costata,0.52
Shorea acuminata,0.5
Shorea leprosula,0.5
Shorea leptoclados,0.38
Shorea smithiana,0.43
Hopea iriana,0.8
Hopea odorata,0.63
Anisoptera costata,0.52
Anisoptera costata,0.52
Intsia bijuga,0.65
Intsia palembanica,0.65
Intsia spp.,0.67
Intsia bijuga,0.65
Intsia bijuga,0.65
Chlorophora excelsa,0.7
Chlorophora regia,0.59
Terminalia amazonia,0.76
Hopea odorata,0.63
Prunus avium,0.58
Pinus merkusii,0.59
Pinus merkusii,0.59
Pinus merkusii,0.59
Anisoptera costata,0.52
Anisoptera costata,0.52
Swintonia sp.,0.62
Anisoptera curtisii,0.52
Anisoptera costata,0.52
Anisoptera cochinchinensis,0.52
Anisoptera costata,0.52
Anisoptera curtisii,0.52
Anisoptera laevis,0.44
Anisoptera spp.,0.54
Anisoptera costata,0.52
Anisoptera curtisii,0.52
Anisoptera curtisii,0.52
Anisoptera costata,0.52
Anisoptera costata,0.52
Anisoptera curtisii,0.52
Brachystegia spiciformis,0.7
Eucalyptus obliqua,0.68
Eucalyptus obliqua,0.68
Prosopis juliflora,0.86
Mesua ferrea,0.92
Prunus avium,0.58
Cedrela odorata,0.39
Beilschmiedia mannii,0.62
Poga oleosa,0.39
Turraeanthus africanus,0.51
Bombax brevicuspe,0.35
Bombax chevalieri,0.51
Afzelia quanzensis,0.62
Diospyros ebenaster,0.61
Diospyros mindanaensis,0.78
Pygeum africanum,0.61
Chlorophora excelsa,0.7
Aleurites moluccana,0.14
Anisoptera costata,0.52
Heritiera javanica,0.65
Dysoxylum euphlebium,0.63
Dysoxylum euphlebium,0.63
Millettia laurentii,0.81
Virola koschnyi,0.51
Anacardium excelsum,0.33
Anacardium excelsum,0.33
Anacardium excelsum,0.33
Grewia elastica,0.63
Excoecaria agallocha,0.42
Vitex cofassus,0.67
Vitex parviflora,0.68
Pometia pinnata,0.6
Chlorophora excelsa,0.7
Minquartia guianensis,0.83
Minquartia guianensis,0.83
Anisoptera costata,0.52
Balanocarpus heimii,0.78
Melia azedarach,0.51
Pinus merkusii,0.59
Minquartia guianensis,0.83
Brachystegia spiciformis,0.7
Intsia palembanica,0.65
Intsia palembanica,0.65
Intsia bijuga,0.65
Intsia palembanica,0.65
Aleurites moluccana,0.14
Hieronyma alchorneoides,0.58
Podocarpus guatemalensis,0.54
Podocarpus neriifolia,0.48
Artocarpus hirsuta,0.52
Manilkara bidentata,0.95
Brachylaena hutchinsii,0.85
Khaya nyassica,0.44
Brachylaena hutchinsii,0.85
Afzelia quanzensis,0.62
Afzelia bipindensis,0.62
Afzelia pachyloba,0.62
Afzelia quanzensis,0.62
Pygeum africanum,0.61
Pygeum africanum,0.61
Afzelia quanzensis,0.62
Afzelia quanzensis,0.62
Brachystegia spiciformis,0.7
Pterocarpus angolensis,0.59
Rhamnus zeyheri,0.86
Pterocarpus angolensis,0.59
Carya tomentosa,0.72
Carya tomentosa,0.72
Byrsonima coriacea,0.68
Aniba duckei,0.56
Aleurites moluccana,0.14
Testulea gabonensis,0.76
Staudtia stipitata,0.79
Pterocarpus soyauxii,0.64
Cordia alliodora,0.51
Cordia alliodora,0.51
Bassia latifolia,0.82
Pometia pinnata,0.6
Bassia latifolia,0.82
Hymenaea courbaril,0.83
Chlorophora excelsa,0.7
Chlorophora regia,0.59
Liquidambar styraciflua,0.52
Staudtia stipitata,0.79
Vitex cofassus,0.67
Vitex parviflora,0.68
Hura crepitans,0.4
Chlorophora excelsa,0.7
Intsia bijuga,0.65
Intsia bijuga,0.65
Chlorophora excelsa,0.7
Chlorophora regia,0.59
Irvingia gabonensis,0.76
Sickingia salvadorense,0.65
Swietenia macrophylla,0.47
Swietenia mahagoni,0.57
Swietenia macrophylla,0.47
Pterocarpus soyauxii,0.64
Guibourtia ehie,0.71
Millettia stuhlmannii,0.83
Guibourtia ehie,0.71
Pithecellobium saman,0.5
Samanea saman,0.5
Araucaria angustifolia,0.49
Platymiscium pinnatum,0.87
Hura crepitans,0.4
Millettia laurentii,0.81
Larix occidentalis,0.52
Eschweilera sagotiana,0.9
Terminalia amazonia,0.76
Pinus radiata,0.45
Virola surinamensis,0.51
Peltogyne venosa,0.69
Mora excelsa,0.89
Mora excelsa,0.89
Mora excelsa,0.89
Mora excelsa,0.89
Mora excelsa,0.89
Micropholis guianensis,0.67
Mora excelsa,0.89
Mora excelsa,0.89
Mora excelsa,0.89
Mora excelsa,0.89
Peltogyne porphyrocardia,0.69
Peltogyne venosa,0.69
Mora excelsa,0.89
Chlorophora excelsa,0.7
Chlorophora regia,0.59
Mora excelsa,0.89
Pometia pinnata,0.6
Pterocarpus angolensis,0.59
Artocarpus hirsuta,0.52
Quercus macrocarpa,0.64
Quercus macrocarpa,0.64
Hieronyma alchorneoides,0.58
Pometia pinnata,0.6
Iryanthera spp.,0.58
Staudtia stipitata,0.79
Dacryodes le testui,0.56
Musanga cecropioides,0.23
Mitragyna ciliata,0.52
Terminalia superba,0.4
Mitragyna stipulosa,0.53
Cedrela toona,0.47
Cedrela toona,0.47
Virola surinamensis,0.51
Eucalyptus obliqua,0.68
Eucalyptus regnans,0.55
Fraxinus americana,0.6
Prunus serotina,0.5
Ulmus glabra,0.53
Tsuga mertensiana,0.45
Larix occidentalis,0.52
Magnolia grandiflora,0.5
Pinus monticola,0.35
Picea engelmannii,0.35
Pinus monticola,0.35
Virola surinamensis,0.51
Musanga cecropioides,0.23
Vochysia ferruginea,0.52
Vochysia guianensis,0.52
Vochysia guianensis,0.52
Dacryodes le testui,0.56
Bassia latifolia,0.82
Khaya nyassica,0.44
Millettia stuhlmannii,0.83
Millettia stuhlmannii,0.83
Lovoa trichiliodes,0.46
Piptadeniastrum africanum,0.63
Poga oleosa,0.39
Mitragyna ciliata,0.52
Poga oleosa,0.39
Poga oleosa,0.39
Poga oleosa,0.39
Berlinia acuminata,0.64
Brachystegia spiciformis,0.7
Brachystegia spiciformis,0.7
Brachystegia spiciformis,0.7
Brachystegia spiciformis,0.7
Podocarpus guatemalensis,0.54
Podocarpus neriifolia,0.48
Pygeum africanum,0.61
Brachylaena hutchinsii,0.85
Diospyros ebenaster,0.61
Diospyros mindanaensis,0.78
Cephalosphaera usambarensis,0.44
Cephalosphaera usambarensis,0.44
Guibourtia coleosperma,0.66
Brachystegia spiciformis,0.7
Khaya nyassica,0.44
Brachystegia spiciformis,0.7
Khaya nyassica,0.44
Pterocarpus angolensis,0.59
Brachystegia spiciformis,0.7
Brachystegia spiciformis,0.7
Khaya nyassica,0.44
Khaya nyassica,0.44
Chlorophora excelsa,0.7
Mammea africana,0.69
Brachystegia spiciformis,0.7
Brachylaena hutchinsii,0.85
Rhamnus zeyheri,0.86
Pygeum africanum,0.61
Pygeum africanum,0.61
Guibourtia coleosperma,0.66
Guibourtia coleosperma,0.66
Chlorophora excelsa,0.7
Pterocarpus vernalis,0.63
Bassia latifolia,0.82
Chloroxylon swietenia,0.88
Irvingia gabonensis,0.76
Pterocarpus soyauxii,0.64
Pygeum africanum,0.61
Pygeum africanum,0.61
Pygeum africanum,0.61
Rapanea melanophleos,0.74
Cedrela toona,0.47
Piptadeniastrum africanum,0.63
Koordersiodendron pinnatum,0.71
Testulea gabonensis,0.76
Pygeum africanum,0.61
Poga oleosa,0.39
Mitragyna stipulosa,0.53
Brachylaena hutchinsii,0.85
Brachylaena hutchinsii,0.85
Brachylaena hutchinsii,0.85
Brachystegia spiciformis,0.7
